,HOY,DOY,Month,Day,Hour,Load
2016-06-26 23:00:00,4272,178,6,27,24,210
2016-06-27 00:00:00,4273,179,6,28,1,170
2016-06-27 01:00:00,4274,179,6,28,2,150
2016-06-27 02:00:00,4275,179,6,28,3,130
2016-06-27 03:00:00,4276,179,6,28,4,120
2016-06-27 04:00:00,4277,179,6,28,5,120
2016-06-27 05:00:00,4278,179,6,28,6,120
2016-06-27 06:00:00,4279,179,6,28,7,140
2016-06-27 07:00:00,4280,179,6,28,8,150
2016-06-27 08:00:00,4281,179,6,28,9,190
2016-06-27 09:00:00,4282,179,6,28,10,200
2016-06-27 10:00:00,4283,179,6,28,11,200
2016-06-27 11:00:00,4284,179,6,28,12,230
2016-06-27 12:00:00,4285,179,6,28,13,240
2016-06-27 13:00:00,4286,179,6,28,14,200
2016-06-27 14:00:00,4287,179,6,28,15,220
2016-06-27 15:00:00,4288,179,6,28,16,230
2016-06-27 16:00:00,4289,179,6,28,17,230
2016-06-27 17:00:00,4290,179,6,28,18,230
2016-06-27 18:00:00,4291,179,6,28,19,210
2016-06-27 19:00:00,4292,179,6,28,20,220
2016-06-27 20:00:00,4293,179,6,28,21,240
2016-06-27 21:00:00,4294,179,6,28,22,220
2016-06-27 22:00:00,4295,179,6,28,23,210
2016-06-27 23:00:00,4296,179,6,28,24,210
2016-06-28 00:00:00,4297,180,6,29,1,170
2016-06-28 01:00:00,4298,180,6,29,2,150
2016-06-28 02:00:00,4299,180,6,29,3,130
2016-06-28 03:00:00,4300,180,6,29,4,120
2016-06-28 04:00:00,4301,180,6,29,5,120
2016-06-28 05:00:00,4302,180,6,29,6,120
2016-06-28 06:00:00,4303,180,6,29,7,140
2016-06-28 07:00:00,4304,180,6,29,8,150
2016-06-28 08:00:00,4305,180,6,29,9,190
2016-06-28 09:00:00,4306,180,6,29,10,200
2016-06-28 10:00:00,4307,180,6,29,11,200
2016-06-28 11:00:00,4308,180,6,29,12,230
2016-06-28 12:00:00,4309,180,6,29,13,240
2016-06-28 13:00:00,4310,180,6,29,14,200
2016-06-28 14:00:00,4311,180,6,29,15,220
2016-06-28 15:00:00,4312,180,6,29,16,230
2016-06-28 16:00:00,4313,180,6,29,17,230
2016-06-28 17:00:00,4314,180,6,29,18,230
2016-06-28 18:00:00,4315,180,6,29,19,210
2016-06-28 19:00:00,4316,180,6,29,20,220
2016-06-28 20:00:00,4317,180,6,29,21,240
2016-06-28 21:00:00,4318,180,6,29,22,220
2016-06-28 22:00:00,4319,180,6,29,23,210
2016-06-28 23:00:00,4320,180,6,29,24,210
2016-06-29 00:00:00,4321,181,6,30,1,170
2016-06-29 01:00:00,4322,181,6,30,2,150
2016-06-29 02:00:00,4323,181,6,30,3,130
2016-06-29 03:00:00,4324,181,6,30,4,120
2016-06-29 04:00:00,4325,181,6,30,5,120
2016-06-29 05:00:00,4326,181,6,30,6,120
2016-06-29 06:00:00,4327,181,6,30,7,140
2016-06-29 07:00:00,4328,181,6,30,8,150
2016-06-29 08:00:00,4329,181,6,30,9,190
2016-06-29 09:00:00,4330,181,6,30,10,200
2016-06-29 10:00:00,4331,181,6,30,11,200
2016-06-29 11:00:00,4332,181,6,30,12,230
2016-06-29 12:00:00,4333,181,6,30,13,240
2016-06-29 13:00:00,4334,181,6,30,14,200
2016-06-29 14:00:00,4335,181,6,30,15,220
2016-06-29 15:00:00,4336,181,6,30,16,230
2016-06-29 16:00:00,4337,181,6,30,17,230
2016-06-29 17:00:00,4338,181,6,30,18,230
2016-06-29 18:00:00,4339,181,6,30,19,210
2016-06-29 19:00:00,4340,181,6,30,20,220
2016-06-29 20:00:00,4341,181,6,30,21,240
2016-06-29 21:00:00,4342,181,6,30,22,220
2016-06-29 22:00:00,4343,181,6,30,23,210
2016-06-29 23:00:00,4344,181,6,30,24,210
2016-06-30 00:00:00,4345,182,7,1,1,230
2016-06-30 01:00:00,4346,182,7,1,2,230
2016-06-30 02:00:00,4347,182,7,1,3,180
2016-06-30 03:00:00,4348,182,7,1,4,170
2016-06-30 04:00:00,4349,182,7,1,5,180
2016-06-30 05:00:00,4350,182,7,1,6,210
2016-06-30 06:00:00,4351,182,7,1,7,260
2016-06-30 07:00:00,4352,182,7,1,8,220
2016-06-30 08:00:00,4353,182,7,1,9,220
2016-06-30 09:00:00,4354,182,7,1,10,250
2016-06-30 10:00:00,4355,182,7,1,11,380
2016-06-30 11:00:00,4356,182,7,1,12,380
2016-06-30 12:00:00,4357,182,7,1,13,380
2016-06-30 13:00:00,4358,182,7,1,14,370
2016-06-30 14:00:00,4359,182,7,1,15,380
2016-06-30 15:00:00,4360,182,7,1,16,420
2016-06-30 16:00:00,4361,182,7,1,17,400
2016-06-30 17:00:00,4362,182,7,1,18,400
2016-06-30 18:00:00,4363,182,7,1,19,410
2016-06-30 19:00:00,4364,182,7,1,20,380
2016-06-30 20:00:00,4365,182,7,1,21,390
2016-06-30 21:00:00,4366,182,7,1,22,390
2016-06-30 22:00:00,4367,182,7,1,23,330
2016-06-30 23:00:00,4368,182,7,1,24,300
2016-07-01 00:00:00,4369,183,7,2,1,230
2016-07-01 01:00:00,4370,183,7,2,2,230
2016-07-01 02:00:00,4371,183,7,2,3,180
2016-07-01 03:00:00,4372,183,7,2,4,170
2016-07-01 04:00:00,4373,183,7,2,5,180
2016-07-01 05:00:00,4374,183,7,2,6,210
2016-07-01 06:00:00,4375,183,7,2,7,260
2016-07-01 07:00:00,4376,183,7,2,8,220
2016-07-01 08:00:00,4377,183,7,2,9,220
2016-07-01 09:00:00,4378,183,7,2,10,250
2016-07-01 10:00:00,4379,183,7,2,11,380
2016-07-01 11:00:00,4380,183,7,2,12,380
2016-07-01 12:00:00,4381,183,7,2,13,380
2016-07-01 13:00:00,4382,183,7,2,14,370
2016-07-01 14:00:00,4383,183,7,2,15,380
2016-07-01 15:00:00,4384,183,7,2,16,420
2016-07-01 16:00:00,4385,183,7,2,17,400
2016-07-01 17:00:00,4386,183,7,2,18,400
2016-07-01 18:00:00,4387,183,7,2,19,410
2016-07-01 19:00:00,4388,183,7,2,20,380
2016-07-01 20:00:00,4389,183,7,2,21,390
2016-07-01 21:00:00,4390,183,7,2,22,390
2016-07-01 22:00:00,4391,183,7,2,23,330
2016-07-01 23:00:00,4392,183,7,2,24,300
2016-07-02 00:00:00,4393,184,7,3,1,230
2016-07-02 01:00:00,4394,184,7,3,2,230
2016-07-02 02:00:00,4395,184,7,3,3,180
2016-07-02 03:00:00,4396,184,7,3,4,170
2016-07-02 04:00:00,4397,184,7,3,5,180
2016-07-02 05:00:00,4398,184,7,3,6,210
2016-07-02 06:00:00,4399,184,7,3,7,260
2016-07-02 07:00:00,4400,184,7,3,8,220
2016-07-02 08:00:00,4401,184,7,3,9,220
2016-07-02 09:00:00,4402,184,7,3,10,250
2016-07-02 10:00:00,4403,184,7,3,11,380
2016-07-02 11:00:00,4404,184,7,3,12,380
2016-07-02 12:00:00,4405,184,7,3,13,380
2016-07-02 13:00:00,4406,184,7,3,14,370
2016-07-02 14:00:00,4407,184,7,3,15,380
2016-07-02 15:00:00,4408,184,7,3,16,420
2016-07-02 16:00:00,4409,184,7,3,17,400
2016-07-02 17:00:00,4410,184,7,3,18,400
2016-07-02 18:00:00,4411,184,7,3,19,410
2016-07-02 19:00:00,4412,184,7,3,20,380
2016-07-02 20:00:00,4413,184,7,3,21,390
2016-07-02 21:00:00,4414,184,7,3,22,390
2016-07-02 22:00:00,4415,184,7,3,23,330
2016-07-02 23:00:00,4416,184,7,3,24,300
2016-07-03 00:00:00,4417,185,7,4,1,230
2016-07-03 01:00:00,4418,185,7,4,2,230
2016-07-03 02:00:00,4419,185,7,4,3,180
2016-07-03 03:00:00,4420,185,7,4,4,170
2016-07-03 04:00:00,4421,185,7,4,5,180
2016-07-03 05:00:00,4422,185,7,4,6,210
2016-07-03 06:00:00,4423,185,7,4,7,260
2016-07-03 07:00:00,4424,185,7,4,8,220
2016-07-03 08:00:00,4425,185,7,4,9,220
2016-07-03 09:00:00,4426,185,7,4,10,250
2016-07-03 10:00:00,4427,185,7,4,11,380
2016-07-03 11:00:00,4428,185,7,4,12,380
2016-07-03 12:00:00,4429,185,7,4,13,380
2016-07-03 13:00:00,4430,185,7,4,14,370
2016-07-03 14:00:00,4431,185,7,4,15,380
2016-07-03 15:00:00,4432,185,7,4,16,420
2016-07-03 16:00:00,4433,185,7,4,17,400
2016-07-03 17:00:00,4434,185,7,4,18,400
2016-07-03 18:00:00,4435,185,7,4,19,410
2016-07-03 19:00:00,4436,185,7,4,20,380
2016-07-03 20:00:00,4437,185,7,4,21,390
2016-07-03 21:00:00,4438,185,7,4,22,390
2016-07-03 22:00:00,4439,185,7,4,23,330
2016-07-03 23:00:00,4440,185,7,4,24,300
2016-07-04 00:00:00,4441,186,7,5,1,230
2016-07-04 01:00:00,4442,186,7,5,2,230
2016-07-04 02:00:00,4443,186,7,5,3,180
2016-07-04 03:00:00,4444,186,7,5,4,170
2016-07-04 04:00:00,4445,186,7,5,5,180
2016-07-04 05:00:00,4446,186,7,5,6,210
2016-07-04 06:00:00,4447,186,7,5,7,260
2016-07-04 07:00:00,4448,186,7,5,8,220
2016-07-04 08:00:00,4449,186,7,5,9,220
2016-07-04 09:00:00,4450,186,7,5,10,250
2016-07-04 10:00:00,4451,186,7,5,11,380
2016-07-04 11:00:00,4452,186,7,5,12,380
2016-07-04 12:00:00,4453,186,7,5,13,380
2016-07-04 13:00:00,4454,186,7,5,14,370
2016-07-04 14:00:00,4455,186,7,5,15,380
2016-07-04 15:00:00,4456,186,7,5,16,420
2016-07-04 16:00:00,4457,186,7,5,17,400
2016-07-04 17:00:00,4458,186,7,5,18,400
2016-07-04 18:00:00,4459,186,7,5,19,410
2016-07-04 19:00:00,4460,186,7,5,20,380
2016-07-04 20:00:00,4461,186,7,5,21,390
2016-07-04 21:00:00,4462,186,7,5,22,390
2016-07-04 22:00:00,4463,186,7,5,23,330
2016-07-04 23:00:00,4464,186,7,5,24,300
2016-07-05 00:00:00,4465,187,7,6,1,230
2016-07-05 01:00:00,4466,187,7,6,2,230
2016-07-05 02:00:00,4467,187,7,6,3,180
2016-07-05 03:00:00,4468,187,7,6,4,170
2016-07-05 04:00:00,4469,187,7,6,5,180
2016-07-05 05:00:00,4470,187,7,6,6,210
2016-07-05 06:00:00,4471,187,7,6,7,260
2016-07-05 07:00:00,4472,187,7,6,8,220
2016-07-05 08:00:00,4473,187,7,6,9,220
2016-07-05 09:00:00,4474,187,7,6,10,250
2016-07-05 10:00:00,4475,187,7,6,11,380
2016-07-05 11:00:00,4476,187,7,6,12,380
2016-07-05 12:00:00,4477,187,7,6,13,380
2016-07-05 13:00:00,4478,187,7,6,14,370
2016-07-05 14:00:00,4479,187,7,6,15,380
2016-07-05 15:00:00,4480,187,7,6,16,420
2016-07-05 16:00:00,4481,187,7,6,17,400
2016-07-05 17:00:00,4482,187,7,6,18,400
2016-07-05 18:00:00,4483,187,7,6,19,410
2016-07-05 19:00:00,4484,187,7,6,20,380
2016-07-05 20:00:00,4485,187,7,6,21,390
2016-07-05 21:00:00,4486,187,7,6,22,390
2016-07-05 22:00:00,4487,187,7,6,23,330
2016-07-05 23:00:00,4488,187,7,6,24,300
2016-07-06 00:00:00,4489,188,7,7,1,230
2016-07-06 01:00:00,4490,188,7,7,2,230
2016-07-06 02:00:00,4491,188,7,7,3,180
2016-07-06 03:00:00,4492,188,7,7,4,170
2016-07-06 04:00:00,4493,188,7,7,5,180
2016-07-06 05:00:00,4494,188,7,7,6,210
2016-07-06 06:00:00,4495,188,7,7,7,260
2016-07-06 07:00:00,4496,188,7,7,8,220
2016-07-06 08:00:00,4497,188,7,7,9,220
2016-07-06 09:00:00,4498,188,7,7,10,250
2016-07-06 10:00:00,4499,188,7,7,11,380
2016-07-06 11:00:00,4500,188,7,7,12,380
2016-07-06 12:00:00,4501,188,7,7,13,380
2016-07-06 13:00:00,4502,188,7,7,14,370
2016-07-06 14:00:00,4503,188,7,7,15,380
2016-07-06 15:00:00,4504,188,7,7,16,420
2016-07-06 16:00:00,4505,188,7,7,17,400
2016-07-06 17:00:00,4506,188,7,7,18,400
2016-07-06 18:00:00,4507,188,7,7,19,410
2016-07-06 19:00:00,4508,188,7,7,20,380
2016-07-06 20:00:00,4509,188,7,7,21,390
2016-07-06 21:00:00,4510,188,7,7,22,390
2016-07-06 22:00:00,4511,188,7,7,23,330
2016-07-06 23:00:00,4512,188,7,7,24,300
2016-07-07 00:00:00,4513,189,7,8,1,230
2016-07-07 01:00:00,4514,189,7,8,2,230
2016-07-07 02:00:00,4515,189,7,8,3,180
2016-07-07 03:00:00,4516,189,7,8,4,170
2016-07-07 04:00:00,4517,189,7,8,5,180
2016-07-07 05:00:00,4518,189,7,8,6,210
2016-07-07 06:00:00,4519,189,7,8,7,260
2016-07-07 07:00:00,4520,189,7,8,8,220
2016-07-07 08:00:00,4521,189,7,8,9,220
2016-07-07 09:00:00,4522,189,7,8,10,250
2016-07-07 10:00:00,4523,189,7,8,11,380
2016-07-07 11:00:00,4524,189,7,8,12,380
2016-07-07 12:00:00,4525,189,7,8,13,380
2016-07-07 13:00:00,4526,189,7,8,14,370
2016-07-07 14:00:00,4527,189,7,8,15,380
2016-07-07 15:00:00,4528,189,7,8,16,420
2016-07-07 16:00:00,4529,189,7,8,17,400
2016-07-07 17:00:00,4530,189,7,8,18,400
2016-07-07 18:00:00,4531,189,7,8,19,410
2016-07-07 19:00:00,4532,189,7,8,20,380
2016-07-07 20:00:00,4533,189,7,8,21,390
2016-07-07 21:00:00,4534,189,7,8,22,390
2016-07-07 22:00:00,4535,189,7,8,23,330
2016-07-07 23:00:00,4536,189,7,8,24,300
2016-07-08 00:00:00,4537,190,7,9,1,230
2016-07-08 01:00:00,4538,190,7,9,2,230
2016-07-08 02:00:00,4539,190,7,9,3,180
2016-07-08 03:00:00,4540,190,7,9,4,170
2016-07-08 04:00:00,4541,190,7,9,5,180
2016-07-08 05:00:00,4542,190,7,9,6,210
2016-07-08 06:00:00,4543,190,7,9,7,260
2016-07-08 07:00:00,4544,190,7,9,8,220
2016-07-08 08:00:00,4545,190,7,9,9,220
2016-07-08 09:00:00,4546,190,7,9,10,250
2016-07-08 10:00:00,4547,190,7,9,11,380
2016-07-08 11:00:00,4548,190,7,9,12,380
2016-07-08 12:00:00,4549,190,7,9,13,380
2016-07-08 13:00:00,4550,190,7,9,14,370
2016-07-08 14:00:00,4551,190,7,9,15,380
2016-07-08 15:00:00,4552,190,7,9,16,420
2016-07-08 16:00:00,4553,190,7,9,17,400
2016-07-08 17:00:00,4554,190,7,9,18,400
2016-07-08 18:00:00,4555,190,7,9,19,410
2016-07-08 19:00:00,4556,190,7,9,20,380
2016-07-08 20:00:00,4557,190,7,9,21,390
2016-07-08 21:00:00,4558,190,7,9,22,390
2016-07-08 22:00:00,4559,190,7,9,23,330
2016-07-08 23:00:00,4560,190,7,9,24,300
2016-07-09 00:00:00,4561,191,7,10,1,230
2016-07-09 01:00:00,4562,191,7,10,2,230
2016-07-09 02:00:00,4563,191,7,10,3,180
2016-07-09 03:00:00,4564,191,7,10,4,170
2016-07-09 04:00:00,4565,191,7,10,5,180
2016-07-09 05:00:00,4566,191,7,10,6,210
2016-07-09 06:00:00,4567,191,7,10,7,260
2016-07-09 07:00:00,4568,191,7,10,8,220
2016-07-09 08:00:00,4569,191,7,10,9,220
2016-07-09 09:00:00,4570,191,7,10,10,250
2016-07-09 10:00:00,4571,191,7,10,11,380
2016-07-09 11:00:00,4572,191,7,10,12,380
2016-07-09 12:00:00,4573,191,7,10,13,380
2016-07-09 13:00:00,4574,191,7,10,14,370
2016-07-09 14:00:00,4575,191,7,10,15,380
2016-07-09 15:00:00,4576,191,7,10,16,420
2016-07-09 16:00:00,4577,191,7,10,17,400
2016-07-09 17:00:00,4578,191,7,10,18,400
2016-07-09 18:00:00,4579,191,7,10,19,410
2016-07-09 19:00:00,4580,191,7,10,20,380
2016-07-09 20:00:00,4581,191,7,10,21,390
2016-07-09 21:00:00,4582,191,7,10,22,390
2016-07-09 22:00:00,4583,191,7,10,23,330
2016-07-09 23:00:00,4584,191,7,10,24,300
2016-07-10 00:00:00,4585,192,7,11,1,230
2016-07-10 01:00:00,4586,192,7,11,2,230
2016-07-10 02:00:00,4587,192,7,11,3,180
2016-07-10 03:00:00,4588,192,7,11,4,170
2016-07-10 04:00:00,4589,192,7,11,5,180
2016-07-10 05:00:00,4590,192,7,11,6,210
2016-07-10 06:00:00,4591,192,7,11,7,260
2016-07-10 07:00:00,4592,192,7,11,8,220
2016-07-10 08:00:00,4593,192,7,11,9,220
2016-07-10 09:00:00,4594,192,7,11,10,250
2016-07-10 10:00:00,4595,192,7,11,11,380
2016-07-10 11:00:00,4596,192,7,11,12,380
2016-07-10 12:00:00,4597,192,7,11,13,380
2016-07-10 13:00:00,4598,192,7,11,14,370
2016-07-10 14:00:00,4599,192,7,11,15,380
2016-07-10 15:00:00,4600,192,7,11,16,420
2016-07-10 16:00:00,4601,192,7,11,17,400
2016-07-10 17:00:00,4602,192,7,11,18,400
2016-07-10 18:00:00,4603,192,7,11,19,410
2016-07-10 19:00:00,4604,192,7,11,20,380
2016-07-10 20:00:00,4605,192,7,11,21,390
2016-07-10 21:00:00,4606,192,7,11,22,390
2016-07-10 22:00:00,4607,192,7,11,23,330
2016-07-10 23:00:00,4608,192,7,11,24,300
2016-07-11 00:00:00,4609,193,7,12,1,230
2016-07-11 01:00:00,4610,193,7,12,2,230
2016-07-11 02:00:00,4611,193,7,12,3,180
2016-07-11 03:00:00,4612,193,7,12,4,170
2016-07-11 04:00:00,4613,193,7,12,5,180
2016-07-11 05:00:00,4614,193,7,12,6,210
2016-07-11 06:00:00,4615,193,7,12,7,260
2016-07-11 07:00:00,4616,193,7,12,8,220
2016-07-11 08:00:00,4617,193,7,12,9,220
2016-07-11 09:00:00,4618,193,7,12,10,250
2016-07-11 10:00:00,4619,193,7,12,11,380
2016-07-11 11:00:00,4620,193,7,12,12,380
2016-07-11 12:00:00,4621,193,7,12,13,380
2016-07-11 13:00:00,4622,193,7,12,14,370
2016-07-11 14:00:00,4623,193,7,12,15,380
2016-07-11 15:00:00,4624,193,7,12,16,420
2016-07-11 16:00:00,4625,193,7,12,17,400
2016-07-11 17:00:00,4626,193,7,12,18,400
2016-07-11 18:00:00,4627,193,7,12,19,410
2016-07-11 19:00:00,4628,193,7,12,20,380
2016-07-11 20:00:00,4629,193,7,12,21,390
2016-07-11 21:00:00,4630,193,7,12,22,390
2016-07-11 22:00:00,4631,193,7,12,23,330
2016-07-11 23:00:00,4632,193,7,12,24,300
2016-07-12 00:00:00,4633,194,7,13,1,230
2016-07-12 01:00:00,4634,194,7,13,2,230
2016-07-12 02:00:00,4635,194,7,13,3,180
2016-07-12 03:00:00,4636,194,7,13,4,170
2016-07-12 04:00:00,4637,194,7,13,5,180
2016-07-12 05:00:00,4638,194,7,13,6,210
2016-07-12 06:00:00,4639,194,7,13,7,260
2016-07-12 07:00:00,4640,194,7,13,8,220
2016-07-12 08:00:00,4641,194,7,13,9,220
2016-07-12 09:00:00,4642,194,7,13,10,250
2016-07-12 10:00:00,4643,194,7,13,11,380
2016-07-12 11:00:00,4644,194,7,13,12,380
2016-07-12 12:00:00,4645,194,7,13,13,380
2016-07-12 13:00:00,4646,194,7,13,14,370
2016-07-12 14:00:00,4647,194,7,13,15,380
2016-07-12 15:00:00,4648,194,7,13,16,420
2016-07-12 16:00:00,4649,194,7,13,17,400
2016-07-12 17:00:00,4650,194,7,13,18,400
2016-07-12 18:00:00,4651,194,7,13,19,410
2016-07-12 19:00:00,4652,194,7,13,20,380
2016-07-12 20:00:00,4653,194,7,13,21,390
2016-07-12 21:00:00,4654,194,7,13,22,390
2016-07-12 22:00:00,4655,194,7,13,23,330
2016-07-12 23:00:00,4656,194,7,13,24,300
2016-07-13 00:00:00,4657,195,7,14,1,230
2016-07-13 01:00:00,4658,195,7,14,2,230
2016-07-13 02:00:00,4659,195,7,14,3,180
2016-07-13 03:00:00,4660,195,7,14,4,170
2016-07-13 04:00:00,4661,195,7,14,5,180
2016-07-13 05:00:00,4662,195,7,14,6,210
2016-07-13 06:00:00,4663,195,7,14,7,260
2016-07-13 07:00:00,4664,195,7,14,8,220
2016-07-13 08:00:00,4665,195,7,14,9,220
2016-07-13 09:00:00,4666,195,7,14,10,250
2016-07-13 10:00:00,4667,195,7,14,11,380
2016-07-13 11:00:00,4668,195,7,14,12,380
2016-07-13 12:00:00,4669,195,7,14,13,380
2016-07-13 13:00:00,4670,195,7,14,14,370
2016-07-13 14:00:00,4671,195,7,14,15,380
2016-07-13 15:00:00,4672,195,7,14,16,420
2016-07-13 16:00:00,4673,195,7,14,17,400
2016-07-13 17:00:00,4674,195,7,14,18,400
2016-07-13 18:00:00,4675,195,7,14,19,410
2016-07-13 19:00:00,4676,195,7,14,20,380
2016-07-13 20:00:00,4677,195,7,14,21,390
2016-07-13 21:00:00,4678,195,7,14,22,390
2016-07-13 22:00:00,4679,195,7,14,23,330
2016-07-13 23:00:00,4680,195,7,14,24,300
2016-07-14 00:00:00,4681,196,7,15,1,230
2016-07-14 01:00:00,4682,196,7,15,2,230
2016-07-14 02:00:00,4683,196,7,15,3,180
2016-07-14 03:00:00,4684,196,7,15,4,170
2016-07-14 04:00:00,4685,196,7,15,5,180
2016-07-14 05:00:00,4686,196,7,15,6,210
2016-07-14 06:00:00,4687,196,7,15,7,260
2016-07-14 07:00:00,4688,196,7,15,8,220
2016-07-14 08:00:00,4689,196,7,15,9,220
2016-07-14 09:00:00,4690,196,7,15,10,250
2016-07-14 10:00:00,4691,196,7,15,11,380
2016-07-14 11:00:00,4692,196,7,15,12,380
2016-07-14 12:00:00,4693,196,7,15,13,380
2016-07-14 13:00:00,4694,196,7,15,14,370
2016-07-14 14:00:00,4695,196,7,15,15,380
2016-07-14 15:00:00,4696,196,7,15,16,420
2016-07-14 16:00:00,4697,196,7,15,17,400
2016-07-14 17:00:00,4698,196,7,15,18,400
2016-07-14 18:00:00,4699,196,7,15,19,410
2016-07-14 19:00:00,4700,196,7,15,20,380
2016-07-14 20:00:00,4701,196,7,15,21,390
2016-07-14 21:00:00,4702,196,7,15,22,390
2016-07-14 22:00:00,4703,196,7,15,23,330
2016-07-14 23:00:00,4704,196,7,15,24,300
2016-07-15 00:00:00,4705,197,7,16,1,230
2016-07-15 01:00:00,4706,197,7,16,2,230
2016-07-15 02:00:00,4707,197,7,16,3,180
2016-07-15 03:00:00,4708,197,7,16,4,170
2016-07-15 04:00:00,4709,197,7,16,5,180
2016-07-15 05:00:00,4710,197,7,16,6,210
2016-07-15 06:00:00,4711,197,7,16,7,260
2016-07-15 07:00:00,4712,197,7,16,8,220
2016-07-15 08:00:00,4713,197,7,16,9,220
2016-07-15 09:00:00,4714,197,7,16,10,250
2016-07-15 10:00:00,4715,197,7,16,11,380
2016-07-15 11:00:00,4716,197,7,16,12,380
2016-07-15 12:00:00,4717,197,7,16,13,380
2016-07-15 13:00:00,4718,197,7,16,14,370
2016-07-15 14:00:00,4719,197,7,16,15,380
2016-07-15 15:00:00,4720,197,7,16,16,420
2016-07-15 16:00:00,4721,197,7,16,17,400
2016-07-15 17:00:00,4722,197,7,16,18,400
2016-07-15 18:00:00,4723,197,7,16,19,410
2016-07-15 19:00:00,4724,197,7,16,20,380
2016-07-15 20:00:00,4725,197,7,16,21,390
2016-07-15 21:00:00,4726,197,7,16,22,390
2016-07-15 22:00:00,4727,197,7,16,23,330
2016-07-15 23:00:00,4728,197,7,16,24,300
2016-07-16 00:00:00,4729,198,7,17,1,230
2016-07-16 01:00:00,4730,198,7,17,2,230
2016-07-16 02:00:00,4731,198,7,17,3,180
2016-07-16 03:00:00,4732,198,7,17,4,170
2016-07-16 04:00:00,4733,198,7,17,5,180
2016-07-16 05:00:00,4734,198,7,17,6,210
2016-07-16 06:00:00,4735,198,7,17,7,260
2016-07-16 07:00:00,4736,198,7,17,8,220
2016-07-16 08:00:00,4737,198,7,17,9,220
2016-07-16 09:00:00,4738,198,7,17,10,250
2016-07-16 10:00:00,4739,198,7,17,11,380
2016-07-16 11:00:00,4740,198,7,17,12,380
2016-07-16 12:00:00,4741,198,7,17,13,380
2016-07-16 13:00:00,4742,198,7,17,14,370
2016-07-16 14:00:00,4743,198,7,17,15,380
2016-07-16 15:00:00,4744,198,7,17,16,420
2016-07-16 16:00:00,4745,198,7,17,17,400
2016-07-16 17:00:00,4746,198,7,17,18,400
2016-07-16 18:00:00,4747,198,7,17,19,410
2016-07-16 19:00:00,4748,198,7,17,20,380
2016-07-16 20:00:00,4749,198,7,17,21,390
2016-07-16 21:00:00,4750,198,7,17,22,390
2016-07-16 22:00:00,4751,198,7,17,23,330
2016-07-16 23:00:00,4752,198,7,17,24,300
2016-07-17 00:00:00,4753,199,7,18,1,230
2016-07-17 01:00:00,4754,199,7,18,2,230
2016-07-17 02:00:00,4755,199,7,18,3,180
2016-07-17 03:00:00,4756,199,7,18,4,170
2016-07-17 04:00:00,4757,199,7,18,5,180
2016-07-17 05:00:00,4758,199,7,18,6,210
2016-07-17 06:00:00,4759,199,7,18,7,260
2016-07-17 07:00:00,4760,199,7,18,8,220
2016-07-17 08:00:00,4761,199,7,18,9,220
2016-07-17 09:00:00,4762,199,7,18,10,250
2016-07-17 10:00:00,4763,199,7,18,11,380
2016-07-17 11:00:00,4764,199,7,18,12,380
2016-07-17 12:00:00,4765,199,7,18,13,380
2016-07-17 13:00:00,4766,199,7,18,14,370
2016-07-17 14:00:00,4767,199,7,18,15,380
2016-07-17 15:00:00,4768,199,7,18,16,420
2016-07-17 16:00:00,4769,199,7,18,17,400
2016-07-17 17:00:00,4770,199,7,18,18,400
2016-07-17 18:00:00,4771,199,7,18,19,410
2016-07-17 19:00:00,4772,199,7,18,20,380
2016-07-17 20:00:00,4773,199,7,18,21,390
2016-07-17 21:00:00,4774,199,7,18,22,390
2016-07-17 22:00:00,4775,199,7,18,23,330
2016-07-17 23:00:00,4776,199,7,18,24,300
2016-07-18 00:00:00,4777,200,7,19,1,230
2016-07-18 01:00:00,4778,200,7,19,2,230
2016-07-18 02:00:00,4779,200,7,19,3,180
2016-07-18 03:00:00,4780,200,7,19,4,170
2016-07-18 04:00:00,4781,200,7,19,5,180
2016-07-18 05:00:00,4782,200,7,19,6,210
2016-07-18 06:00:00,4783,200,7,19,7,260
2016-07-18 07:00:00,4784,200,7,19,8,220
2016-07-18 08:00:00,4785,200,7,19,9,220
2016-07-18 09:00:00,4786,200,7,19,10,250
2016-07-18 10:00:00,4787,200,7,19,11,380
2016-07-18 11:00:00,4788,200,7,19,12,380
2016-07-18 12:00:00,4789,200,7,19,13,380
2016-07-18 13:00:00,4790,200,7,19,14,370
2016-07-18 14:00:00,4791,200,7,19,15,380
2016-07-18 15:00:00,4792,200,7,19,16,420
2016-07-18 16:00:00,4793,200,7,19,17,400
2016-07-18 17:00:00,4794,200,7,19,18,400
2016-07-18 18:00:00,4795,200,7,19,19,410
2016-07-18 19:00:00,4796,200,7,19,20,380
2016-07-18 20:00:00,4797,200,7,19,21,390
2016-07-18 21:00:00,4798,200,7,19,22,390
2016-07-18 22:00:00,4799,200,7,19,23,330
2016-07-18 23:00:00,4800,200,7,19,24,300
2016-07-19 00:00:00,4801,201,7,20,1,230
2016-07-19 01:00:00,4802,201,7,20,2,230
2016-07-19 02:00:00,4803,201,7,20,3,180
2016-07-19 03:00:00,4804,201,7,20,4,170
2016-07-19 04:00:00,4805,201,7,20,5,180
2016-07-19 05:00:00,4806,201,7,20,6,210
2016-07-19 06:00:00,4807,201,7,20,7,260
2016-07-19 07:00:00,4808,201,7,20,8,220
